station_code,measure_date,hyear,HS,HN_1D,HNW_1D
5TH0,1972-10-18 06:00:00+00:00,1973,0.0,,
5TH0,1972-10-19 06:00:00+00:00,1973,0.0,,
5TH0,1972-10-20 06:00:00+00:00,1973,0.0,,
5TH0,1972-10-21 06:00:00+00:00,1973,0.0,,
5TH0,1972-10-22 06:00:00+00:00,1973,0.0,,
5TH0,1972-10-23 06:00:00+00:00,1973,20.0,,
5TH0,1972-10-24 06:00:00+00:00,1973,10.0,,
5TH0,1972-10-25 06:00:00+00:00,1973,4.0,,
5TH0,1972-10-26 06:00:00+00:00,1973,0.0,,
5TH0,1972-10-27 06:00:00+00:00,1973,0.0,,
5TH0,1972-10-28 06:00:00+00:00,1973,0.0,,
5TH0,1972-10-29 06:00:00+00:00,1973,0.0,,
5TH0,1972-10-30 06:00:00+00:00,1973,0.0,,
5TH0,1972-10-31 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-01 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-02 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-03 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-04 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-05 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-06 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-07 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-08 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-09 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-10 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-11 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-12 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-13 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-14 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-15 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-16 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-17 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-18 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-19 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-20 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-21 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-22 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-23 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-24 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-25 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-26 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-27 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-28 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-29 06:00:00+00:00,1973,0.0,,
5TH0,1972-11-30 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-01 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-02 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-03 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-04 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-05 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-06 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-07 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-08 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-09 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-10 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-11 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-12 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-13 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-14 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-15 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-16 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-17 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-18 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-19 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-20 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-21 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-22 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-23 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-24 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-25 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-26 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-27 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-28 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-29 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-30 06:00:00+00:00,1973,0.0,,
5TH0,1972-12-31 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-01 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-02 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-03 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-04 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-05 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-06 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-07 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-08 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-09 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-10 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-11 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-12 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-13 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-14 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-15 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-16 06:00:00+00:00,1973,5.0,,
5TH0,1973-01-17 06:00:00+00:00,1973,3.0,,
5TH0,1973-01-18 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-19 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-20 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-21 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-22 06:00:00+00:00,1973,5.0,,
5TH0,1973-01-23 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-24 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-25 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-26 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-27 06:00:00+00:00,1973,0.0,,
5TH0,1973-01-28 06:00:00+00:00,1973,20.0,,
5TH0,1973-01-29 06:00:00+00:00,1973,30.0,,
5TH0,1973-01-30 06:00:00+00:00,1973,20.0,,
5TH0,1973-01-31 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-01 06:00:00+00:00,1973,8.0,,
5TH0,1973-02-02 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-03 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-04 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-05 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-06 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-07 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-08 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-09 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-10 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-11 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-12 06:00:00+00:00,1973,8.0,,
5TH0,1973-02-13 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-14 06:00:00+00:00,1973,12.0,,
5TH0,1973-02-15 06:00:00+00:00,1973,10.0,,
5TH0,1973-02-16 06:00:00+00:00,1973,10.0,,
5TH0,1973-02-17 06:00:00+00:00,1973,8.0,,
5TH0,1973-02-18 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-19 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-20 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-21 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-22 06:00:00+00:00,1973,5.0,,
5TH0,1973-02-23 06:00:00+00:00,1973,8.0,,
5TH0,1973-02-24 06:00:00+00:00,1973,25.0,,
5TH0,1973-02-25 06:00:00+00:00,1973,25.0,,
5TH0,1973-02-26 06:00:00+00:00,1973,25.0,,
5TH0,1973-02-27 06:00:00+00:00,1973,25.0,,
5TH0,1973-02-28 06:00:00+00:00,1973,22.0,,
5TH0,1973-03-01 06:00:00+00:00,1973,18.0,,
5TH0,1973-03-02 06:00:00+00:00,1973,16.0,,
5TH0,1973-03-03 06:00:00+00:00,1973,13.0,,
5TH0,1973-03-04 06:00:00+00:00,1973,11.0,,
5TH0,1973-03-05 06:00:00+00:00,1973,10.0,,
5TH0,1973-03-06 06:00:00+00:00,1973,10.0,,
5TH0,1973-03-07 06:00:00+00:00,1973,10.0,,
5TH0,1973-03-08 06:00:00+00:00,1973,10.0,,
5TH0,1973-03-09 06:00:00+00:00,1973,10.0,,
5TH0,1973-03-10 06:00:00+00:00,1973,9.0,,
5TH0,1973-03-11 06:00:00+00:00,1973,9.0,,
5TH0,1973-03-12 06:00:00+00:00,1973,9.0,,
5TH0,1973-03-13 06:00:00+00:00,1973,9.0,,
5TH0,1973-03-14 06:00:00+00:00,1973,8.0,,
5TH0,1973-03-15 06:00:00+00:00,1973,8.0,,
5TH0,1973-03-16 06:00:00+00:00,1973,7.0,,
5TH0,1973-03-17 06:00:00+00:00,1973,7.0,,
5TH0,1973-03-18 06:00:00+00:00,1973,5.0,,
5TH0,1973-03-19 06:00:00+00:00,1973,5.0,,
5TH0,1973-03-20 06:00:00+00:00,1973,3.0,,
5TH0,1973-03-21 06:00:00+00:00,1973,3.0,,
5TH0,1973-03-22 06:00:00+00:00,1973,0.0,,
5TH0,1973-03-23 06:00:00+00:00,1973,0.0,,
5TH0,1973-03-24 06:00:00+00:00,1973,0.0,,
5TH0,1973-03-25 06:00:00+00:00,1973,0.0,,
5TH0,1973-03-26 06:00:00+00:00,1973,0.0,,
5TH0,1973-03-27 06:00:00+00:00,1973,0.0,,
5TH0,1973-03-28 06:00:00+00:00,1973,0.0,,
5TH0,1973-03-29 06:00:00+00:00,1973,0.0,,
5TH0,1973-03-30 06:00:00+00:00,1973,0.0,,
5TH0,1973-03-31 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-01 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-02 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-03 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-04 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-05 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-06 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-07 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-08 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-09 06:00:00+00:00,1973,3.0,,
5TH0,1973-04-10 06:00:00+00:00,1973,25.0,,
5TH0,1973-04-11 06:00:00+00:00,1973,15.0,,
5TH0,1973-04-12 06:00:00+00:00,1973,10.0,,
5TH0,1973-04-13 06:00:00+00:00,1973,5.0,,
5TH0,1973-04-14 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-15 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-16 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-17 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-18 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-19 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-20 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-21 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-22 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-23 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-24 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-25 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-26 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-27 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-28 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-29 06:00:00+00:00,1973,0.0,,
5TH0,1973-04-30 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-01 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-02 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-03 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-04 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-05 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-06 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-07 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-08 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-09 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-10 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-11 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-12 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-13 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-14 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-15 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-16 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-17 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-18 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-19 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-20 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-21 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-22 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-23 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-24 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-25 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-26 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-27 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-28 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-29 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-30 06:00:00+00:00,1973,0.0,,
5TH0,1973-05-31 06:00:00+00:00,1973,0.0,,
5TH0,1973-10-01 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-02 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-03 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-04 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-05 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-06 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-07 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-08 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-09 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-10 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-11 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-12 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-13 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-14 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-15 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-16 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-17 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-18 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-19 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-20 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-21 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-22 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-23 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-24 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-25 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-26 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-27 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-28 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-29 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-30 06:00:00+00:00,1974,0.0,,
5TH0,1973-10-31 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-01 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-02 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-03 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-04 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-05 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-06 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-07 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-08 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-09 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-10 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-11 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-12 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-13 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-14 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-15 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-16 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-17 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-18 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-19 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-20 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-21 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-22 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-23 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-24 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-25 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-26 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-27 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-28 06:00:00+00:00,1974,0.0,,
5TH0,1973-11-29 06:00:00+00:00,1974,13.0,,
5TH0,1973-11-30 06:00:00+00:00,1974,13.0,,
5TH0,1973-12-01 06:00:00+00:00,1974,13.0,,
5TH0,1973-12-02 06:00:00+00:00,1974,11.0,,
5TH0,1973-12-03 06:00:00+00:00,1974,10.0,,
5TH0,1973-12-04 06:00:00+00:00,1974,8.0,,
5TH0,1973-12-05 06:00:00+00:00,1974,15.0,,
5TH0,1973-12-06 06:00:00+00:00,1974,12.0,,
5TH0,1973-12-07 06:00:00+00:00,1974,10.0,,
5TH0,1973-12-08 06:00:00+00:00,1974,10.0,,
5TH0,1973-12-09 06:00:00+00:00,1974,10.0,,
5TH0,1973-12-10 06:00:00+00:00,1974,10.0,,
5TH0,1973-12-11 06:00:00+00:00,1974,10.0,,
5TH0,1973-12-12 06:00:00+00:00,1974,9.0,,
5TH0,1973-12-13 06:00:00+00:00,1974,9.0,,
5TH0,1973-12-14 06:00:00+00:00,1974,13.0,,
5TH0,1973-12-15 06:00:00+00:00,1974,22.0,,
5TH0,1973-12-16 06:00:00+00:00,1974,22.0,,
5TH0,1973-12-17 06:00:00+00:00,1974,26.0,,
5TH0,1973-12-18 06:00:00+00:00,1974,26.0,,
5TH0,1973-12-19 06:00:00+00:00,1974,26.0,,
5TH0,1973-12-20 06:00:00+00:00,1974,20.0,,
5TH0,1973-12-21 06:00:00+00:00,1974,15.0,,
5TH0,1973-12-22 06:00:00+00:00,1974,9.0,,
5TH0,1973-12-23 06:00:00+00:00,1974,2.0,,
5TH0,1973-12-24 06:00:00+00:00,1974,0.0,,
5TH0,1973-12-25 06:00:00+00:00,1974,0.0,,
5TH0,1973-12-26 06:00:00+00:00,1974,0.0,,
5TH0,1973-12-27 06:00:00+00:00,1974,0.0,,
5TH0,1973-12-28 06:00:00+00:00,1974,0.0,,
5TH0,1973-12-29 06:00:00+00:00,1974,0.0,,
5TH0,1973-12-30 06:00:00+00:00,1974,0.0,,
5TH0,1973-12-31 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-01 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-02 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-03 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-04 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-05 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-06 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-07 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-08 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-09 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-10 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-11 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-12 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-13 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-14 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-15 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-16 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-17 06:00:00+00:00,1974,0.0,,
5TH0,1974-01-18 06:00:00+00:00,1974,20.0,,
5TH0,1974-01-19 06:00:00+00:00,1974,32.0,,
5TH0,1974-01-20 06:00:00+00:00,1974,24.0,,
5TH0,1974-01-21 06:00:00+00:00,1974,18.0,,
5TH0,1974-01-22 06:00:00+00:00,1974,18.0,,
5TH0,1974-01-23 06:00:00+00:00,1974,16.0,,
5TH0,1974-01-24 06:00:00+00:00,1974,16.0,,
5TH0,1974-01-25 06:00:00+00:00,1974,14.0,,
5TH0,1974-01-26 06:00:00+00:00,1974,14.0,,
5TH0,1974-01-27 06:00:00+00:00,1974,12.0,,
5TH0,1974-01-28 06:00:00+00:00,1974,12.0,,
5TH0,1974-01-29 06:00:00+00:00,1974,10.0,,
5TH0,1974-01-30 06:00:00+00:00,1974,10.0,,
5TH0,1974-01-31 06:00:00+00:00,1974,10.0,,
5TH0,1974-02-01 06:00:00+00:00,1974,10.0,,
5TH0,1974-02-02 06:00:00+00:00,1974,10.0,,
5TH0,1974-02-03 06:00:00+00:00,1974,10.0,,
5TH0,1974-02-04 06:00:00+00:00,1974,10.0,,
5TH0,1974-02-05 06:00:00+00:00,1974,9.0,,
5TH0,1974-02-06 06:00:00+00:00,1974,8.0,,
5TH0,1974-02-07 06:00:00+00:00,1974,26.0,,
5TH0,1974-02-08 06:00:00+00:00,1974,21.0,,
5TH0,1974-02-09 06:00:00+00:00,1974,19.0,,
5TH0,1974-02-10 06:00:00+00:00,1974,14.0,,
5TH0,1974-02-11 06:00:00+00:00,1974,10.0,,
5TH0,1974-02-12 06:00:00+00:00,1974,6.0,,
5TH0,1974-02-13 06:00:00+00:00,1974,4.0,,
5TH0,1974-02-14 06:00:00+00:00,1974,1.0,,
5TH0,1974-02-15 06:00:00+00:00,1974,0.0,,
5TH0,1974-02-16 06:00:00+00:00,1974,0.0,,
5TH0,1974-02-17 06:00:00+00:00,1974,0.0,,
5TH0,1974-02-18 06:00:00+00:00,1974,0.0,,
5TH0,1974-02-19 06:00:00+00:00,1974,0.0,,
5TH0,1974-02-20 06:00:00+00:00,1974,0.0,,
5TH0,1974-02-21 06:00:00+00:00,1974,0.0,,
5TH0,1974-02-22 06:00:00+00:00,1974,0.0,,
5TH0,1974-02-23 06:00:00+00:00,1974,0.0,,
5TH0,1974-02-24 06:00:00+00:00,1974,0.0,,
5TH0,1974-02-25 06:00:00+00:00,1974,0.0,,
5TH0,1974-02-26 06:00:00+00:00,1974,0.0,,
5TH0,1974-02-27 06:00:00+00:00,1974,0.0,,
5TH0,1974-02-28 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-01 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-02 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-03 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-04 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-05 06:00:00+00:00,1974,5.0,,
5TH0,1974-03-06 06:00:00+00:00,1974,2.0,,
5TH0,1974-03-07 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-08 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-09 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-10 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-11 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-12 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-13 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-14 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-15 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-16 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-17 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-18 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-19 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-20 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-21 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-22 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-23 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-24 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-25 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-26 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-27 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-28 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-29 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-30 06:00:00+00:00,1974,0.0,,
5TH0,1974-03-31 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-01 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-02 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-03 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-04 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-05 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-06 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-07 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-08 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-09 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-10 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-11 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-12 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-13 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-14 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-15 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-16 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-17 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-18 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-19 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-20 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-21 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-22 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-23 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-24 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-25 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-26 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-27 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-28 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-29 06:00:00+00:00,1974,0.0,,
5TH0,1974-04-30 06:00:00+00:00,1974,0.0,,
5TH0,1974-05-01 06:00:00+00:00,1974,0.0,,
5TH0,1974-05-02 06:00:00+00:00,1974,0.0,,
5TH0,1974-05-03 06:00:00+00:00,1974,0.0,,
5TH0,1974-05-04 06:00:00+00:00,1974,0.0,,
5TH0,1974-05-05 06:00:00+00:00,1974,0.0,,
5TH0,1974-05-06 06:00:00+00:00,1974,0.0,,
5TH0,1974-05-07 06:00:00+00:00,1974,0.0,,
5TH0,1974-05-08 06:00:00+00:00,1974,0.0,,
5TH0,1974-05-09 06:00:00+00:00,1974,0.0,,
5TH0,1974-05-10 06:00:00+00:00,1974,0.0,,
5TH0,1974-05-11 06:00:00+00:00,1974,0.0,,
5TH0,1974-05-12 06:00:00+00:00,1974,0.0,,
