datetime,rre150h0
2014-05-25 00:00:00+00:00,16.4
2014-06-01 00:00:00+00:00,2.4000000000000004
2014-06-08 00:00:00+00:00,9.0
2014-06-15 00:00:00+00:00,12.8
2014-06-22 00:00:00+00:00,16.6
2014-06-29 00:00:00+00:00,84.2
2014-07-06 00:00:00+00:00,17.4
2014-07-13 00:00:00+00:00,65.0
2014-07-20 00:00:00+00:00,10.4
2014-07-27 00:00:00+00:00,35.4
2014-08-03 00:00:00+00:00,27.8
2014-08-10 00:00:00+00:00,31.6
2014-08-17 00:00:00+00:00,68.0
2014-08-24 00:00:00+00:00,7.8
2014-08-31 00:00:00+00:00,24.8
2014-09-07 00:00:00+00:00,6.8
2014-09-14 00:00:00+00:00,14.0
2014-09-21 00:00:00+00:00,9.6
2014-09-28 00:00:00+00:00,4.0
2014-10-05 00:00:00+00:00,2.8
2014-10-12 00:00:00+00:00,17.2
2014-10-19 00:00:00+00:00,58.2
2014-10-26 00:00:00+00:00,32.4
2014-11-02 00:00:00+00:00,0.8
2014-11-09 00:00:00+00:00,73.6
2014-11-16 00:00:00+00:00,57.4
2014-11-23 00:00:00+00:00,6.6
2014-11-30 00:00:00+00:00,0.2
2014-12-07 00:00:00+00:00,6.8
2014-12-14 00:00:00+00:00,0.0
2014-12-21 00:00:00+00:00,19.0
2014-12-28 00:00:00+00:00,0.0
2015-01-04 00:00:00+00:00,4.0
2015-01-11 00:00:00+00:00,16.4
2015-01-18 00:00:00+00:00,28.8
2015-01-25 00:00:00+00:00,0.2
2015-02-01 00:00:00+00:00,0.0
2015-02-08 00:00:00+00:00,0.0
2015-02-15 00:00:00+00:00,0.0
2015-02-22 00:00:00+00:00,0.4
2015-03-01 00:00:00+00:00,0.4
2015-03-08 00:00:00+00:00,9.8
2015-03-15 00:00:00+00:00,0.0
2015-03-22 00:00:00+00:00,7.8
2015-03-29 00:00:00+00:00,4.6
2015-04-05 00:00:00+00:00,48.2
2015-04-12 00:00:00+00:00,0.0
2015-04-19 00:00:00+00:00,3.0
2015-04-26 00:00:00+00:00,0.0
2015-05-03 00:00:00+00:00,25.6
2015-05-10 00:00:00+00:00,26.0
2015-05-17 00:00:00+00:00,54.8
2015-05-24 00:00:00+00:00,17.6
2015-05-31 00:00:00+00:00,3.6
2015-06-07 00:00:00+00:00,5.6
2015-06-14 00:00:00+00:00,15.6
2015-06-21 00:00:00+00:00,11.8
2015-06-28 00:00:00+00:00,0.4
2015-07-05 00:00:00+00:00,2.2
2015-07-12 00:00:00+00:00,0.2
2015-07-19 00:00:00+00:00,35.599999999999994
2015-07-26 00:00:00+00:00,25.599999999999998
2015-08-02 00:00:00+00:00,21.6
2015-08-09 00:00:00+00:00,13.0
2015-08-16 00:00:00+00:00,26.0
2015-08-23 00:00:00+00:00,23.0
2015-08-30 00:00:00+00:00,18.8
2015-09-06 00:00:00+00:00,37.6
2015-09-13 00:00:00+00:00,0.6000000000000001
2015-09-20 00:00:00+00:00,0.0
2015-09-27 00:00:00+00:00,0.0
2015-10-04 00:00:00+00:00,0.0
2015-10-11 00:00:00+00:00,0.0
2015-10-18 00:00:00+00:00,0.0
2015-10-25 00:00:00+00:00,0.0
2015-11-01 00:00:00+00:00,0.0
2015-11-08 00:00:00+00:00,0.0
2015-11-15 00:00:00+00:00,0.0
2015-11-22 00:00:00+00:00,0.0
2015-11-29 00:00:00+00:00,0.0
2015-12-06 00:00:00+00:00,0.2
2015-12-13 00:00:00+00:00,0.0
2015-12-20 00:00:00+00:00,2.0
2015-12-27 00:00:00+00:00,0.0
2016-01-03 00:00:00+00:00,7.4
