datetime,rre150h0
2020-07-05 00:00:00+00:00,23.8
2020-07-12 00:00:00+00:00,8.799999999999999
2020-07-19 00:00:00+00:00,3.5
2020-07-26 00:00:00+00:00,4.8
2020-08-02 00:00:00+00:00,31.7
2020-08-09 00:00:00+00:00,13.799999999999999
2020-08-16 00:00:00+00:00,11.3
2020-08-23 00:00:00+00:00,18.2
2020-08-30 00:00:00+00:00,105.8
2020-09-06 00:00:00+00:00,12.600000000000001
2020-09-13 00:00:00+00:00,2.1
2020-09-20 00:00:00+00:00,0.0
2020-09-27 00:00:00+00:00,73.6
2020-10-04 00:00:00+00:00,45.4
2020-10-11 00:00:00+00:00,17.900000000000002
2020-10-18 00:00:00+00:00,4.1
2020-10-25 00:00:00+00:00,13.7
2020-11-01 00:00:00+00:00,54.5
2020-11-08 00:00:00+00:00,0.5
2020-11-15 00:00:00+00:00,0.0
2020-11-22 00:00:00+00:00,0.5
2020-11-29 00:00:00+00:00,0.0
2020-12-06 00:00:00+00:00,72.5
2020-12-13 00:00:00+00:00,6.3
2020-12-20 00:00:00+00:00,0.0
2020-12-27 00:00:00+00:00,10.9
2021-01-03 00:00:00+00:00,0.7
2021-01-10 00:00:00+00:00,5.8
2021-01-17 00:00:00+00:00,76.3
2021-01-24 00:00:00+00:00,20.0
2021-01-31 00:00:00+00:00,69.1
2021-02-07 00:00:00+00:00,21.8
2021-02-14 00:00:00+00:00,2.4
2021-02-21 00:00:00+00:00,1.0
2021-02-28 00:00:00+00:00,0.0
2021-03-07 00:00:00+00:00,1.4000000000000001
2021-03-14 00:00:00+00:00,19.1
2021-03-21 00:00:00+00:00,17.4
2021-03-28 00:00:00+00:00,3.4000000000000004
2021-04-04 00:00:00+00:00,0.0
2021-04-11 00:00:00+00:00,2.5
2021-04-18 00:00:00+00:00,9.2
2021-04-25 00:00:00+00:00,0.0
2021-05-02 00:00:00+00:00,26.8
2021-05-09 00:00:00+00:00,10.7
2021-05-16 00:00:00+00:00,22.2
2021-05-23 00:00:00+00:00,21.5
2021-05-30 00:00:00+00:00,7.7
2021-06-06 00:00:00+00:00,14.7
2021-06-13 00:00:00+00:00,21.0
2021-06-20 00:00:00+00:00,6.6
2021-06-27 00:00:00+00:00,4.8
2021-07-04 00:00:00+00:00,17.1
2021-07-11 00:00:00+00:00,88.1
2021-07-18 00:00:00+00:00,32.5
2021-07-25 00:00:00+00:00,13.6
2021-08-01 00:00:00+00:00,86.3
2021-08-08 00:00:00+00:00,45.9
2021-08-15 00:00:00+00:00,0.0
2021-08-22 00:00:00+00:00,48.4
2021-08-29 00:00:00+00:00,1.9000000000000001
2021-09-05 00:00:00+00:00,0.1
2021-09-12 00:00:00+00:00,0.2
2021-09-19 00:00:00+00:00,30.1
2021-09-26 00:00:00+00:00,5.5
2021-10-03 00:00:00+00:00,8.700000000000001
2021-10-10 00:00:00+00:00,13.8
2021-10-17 00:00:00+00:00,2.9
2021-10-24 00:00:00+00:00,0.0
2021-10-31 00:00:00+00:00,0.0
2021-11-07 00:00:00+00:00,59.6
2021-11-14 00:00:00+00:00,27.7
2021-11-21 00:00:00+00:00,0.0
2021-11-28 00:00:00+00:00,8.0
2021-12-05 00:00:00+00:00,11.0
2021-12-12 00:00:00+00:00,15.5
2021-12-19 00:00:00+00:00,0.0
2021-12-26 00:00:00+00:00,0.0
2022-01-02 00:00:00+00:00,18.8
2022-01-09 00:00:00+00:00,16.9
2022-01-16 00:00:00+00:00,0.4
2022-01-23 00:00:00+00:00,1.4000000000000001
2022-01-30 00:00:00+00:00,0.0
2022-02-06 00:00:00+00:00,41.5
2022-02-13 00:00:00+00:00,12.5
2022-02-20 00:00:00+00:00,9.3
2022-02-27 00:00:00+00:00,11.5
2022-03-06 00:00:00+00:00,0.0
2022-03-13 00:00:00+00:00,0.0
2022-03-20 00:00:00+00:00,0.8
2022-03-27 00:00:00+00:00,0.0
2022-04-03 00:00:00+00:00,4.5
2022-04-10 00:00:00+00:00,6.5
2022-04-17 00:00:00+00:00,0.0
2022-04-24 00:00:00+00:00,1.9
2022-05-01 00:00:00+00:00,16.0
2022-05-08 00:00:00+00:00,8.0
2022-05-15 00:00:00+00:00,10.799999999999999
2022-05-22 00:00:00+00:00,19.2
2022-05-29 00:00:00+00:00,35.300000000000004
